month,region,service_category,channel,transactions,unique_users,digital_adoption_pct,avg_completion_min,cost_per_txn_sar,csat,sla_met_pct,complaints
2022-09-01,Al-Jouf,Labour & HR Services,Branch,7580,6313,35.5,33.3,45.42,3.42,88.3,6
2022-09-01,Al-Jouf,Labour & HR Services,Call Center,3822,2457,35.5,21.7,18.23,3.71,89.0,4
2022-09-01,Al-Jouf,Labour & HR Services,Mobile App,3138,1198,35.5,7.0,4.46,4.37,99.1,1
2022-09-01,Al-Jouf,Labour & HR Services,Web Portal,2645,1393,35.5,10.5,6.43,4.11,95.7,2
2022-09-01,Al-Jouf,Municipal Services,Branch,8312,6682,36.9,35.8,47.59,3.32,86.0,10
2022-09-01,Al-Jouf,Municipal Services,Call Center,4201,2842,36.9,23.8,22.23,3.63,89.9,4
2022-09-01,Al-Jouf,Municipal Services,Mobile App,3785,1452,36.9,8.0,4.44,4.34,96.1,1
2022-09-01,Al-Jouf,Municipal Services,Web Portal,3634,1859,36.9,11.5,7.58,4.04,98.6,2
2022-09-01,Al-Jouf,Social Support & Subsidies,Branch,5949,4937,35.9,36.1,44.83,3.43,91.7,4
2022-09-01,Al-Jouf,Social Support & Subsidies,Call Center,3097,1925,35.9,24.3,18.88,3.77,92.5,3
2022-09-01,Al-Jouf,Social Support & Subsidies,Mobile App,2697,1037,35.9,8.2,4.5,4.42,94.8,1
2022-09-01,Al-Jouf,Social Support & Subsidies,Web Portal,2374,1211,35.9,12.3,6.69,4.22,96.3,1
2022-09-01,Al-Jouf,Traffic & Transport,Branch,10265,8275,39.3,31.5,43.05,3.35,91.0,14
2022-09-01,Al-Jouf,Traffic & Transport,Call Center,5062,3204,39.3,16.7,19.51,3.71,91.7,4
2022-09-01,Al-Jouf,Traffic & Transport,Mobile App,5139,1986,39.3,5.4,3.83,4.19,96.1,3
2022-09-01,Al-Jouf,Traffic & Transport,Web Portal,4457,2376,39.3,9.1,5.9,3.88,97.0,5
2022-09-01,Asir,Business & Licensing,Branch,20503,16746,50.7,142.0,58.94,3.09,81.7,35
2022-09-01,Asir,Business & Licensing,Call Center,10849,7058,50.7,34.8,25.73,3.53,90.5,12
2022-09-01,Asir,Business & Licensing,Mobile App,17468,6578,50.7,11.4,5.76,4.22,93.8,6
2022-09-01,Asir,Business & Licensing,Web Portal,17125,8496,50.7,19.8,9.73,3.91,96.5,11
2022-09-01,Asir,Education & Training,Branch,40728,32079,52.7,24.7,43.15,3.52,86.2,59
2022-09-01,Asir,Education & Training,Call Center,19444,12207,52.7,18.1,18.47,3.77,89.2,21
2022-09-01,Asir,Education & Training,Mobile App,31058,11646,52.7,5.8,4.26,4.39,98.4,14
2022-09-01,Asir,Education & Training,Web Portal,27737,14354,52.7,8.1,6.78,4.1,96.3,24
2022-09-01,Asir,Health Services,Branch,40353,33291,50.6,28.4,49.46,3.37,89.8,54
2022-09-01,Asir,Health Services,Call Center,16686,10592,50.6,17.7,21.18,3.82,91.7,10
2022-09-01,Asir,Health Services,Mobile App,28491,11266,50.6,5.9,4.73,4.38,96.1,11
2022-09-01,Asir,Health Services,Web Portal,25067,13245,50.6,10.0,7.63,4.16,96.4,19
2022-09-01,Asir,Identity & Civil Affairs,Branch,38804,30098,52.4,36.4,44.94,3.52,89.9,45
2022-09-01,Asir,Identity & Civil Affairs,Call Center,17386,11023,52.4,20.7,21.14,3.79,91.3,17
2022-09-01,Asir,Identity & Civil Affairs,Mobile App,35221,12758,52.4,8.6,4.32,4.39,97.7,11
2022-09-01,Asir,Identity & Civil Affairs,Web Portal,30778,15828,52.4,11.9,7.53,4.03,99.5,14
2022-09-01,Asir,Justice & Notary,Branch,15064,11651,46.8,125.8,60.22,3.07,79.1,20
2022-09-01,Asir,Justice & Notary,Call Center,6908,4201,46.8,37.2,28.46,3.54,88.3,9
2022-09-01,Asir,Justice & Notary,Mobile App,10307,3872,46.8,13.1,6.58,4.2,98.7,7
2022-09-01,Asir,Justice & Notary,Web Portal,9898,4883,46.8,18.7,9.26,3.95,94.4,7
2022-09-01,Asir,Labour & HR Services,Branch,24751,20796,49.9,34.1,49.22,3.34,86.9,24
2022-09-01,Asir,Labour & HR Services,Call Center,11658,7402,49.9,20.3,21.87,3.61,89.7,13
2022-09-01,Asir,Labour & HR Services,Mobile App,18784,7276,49.9,7.7,4.89,4.31,99.5,8
2022-09-01,Asir,Labour & HR Services,Web Portal,17180,8963,49.9,9.9,6.83,4.01,97.8,17
2022-09-01,Asir,Municipal Services,Branch,27616,21548,51.8,36.9,52.64,3.27,89.5,39
2022-09-01,Asir,Municipal Services,Call Center,13948,9005,51.8,22.5,23.92,3.59,89.2,12
2022-09-01,Asir,Municipal Services,Mobile App,21890,8317,51.8,8.6,4.66,4.03,99.1,15
2022-09-01,Asir,Municipal Services,Web Portal,19700,9539,51.8,13.2,7.68,3.97,95.4,20
2022-09-01,Asir,Social Support & Subsidies,Branch,19294,15396,48.3,33.6,46.97,3.42,88.2,22
2022-09-01,Asir,Social Support & Subsidies,Call Center,9359,6361,48.3,23.9,21.48,3.8,86.2,9
2022-09-01,Asir,Social Support & Subsidies,Mobile App,14989,5460,48.3,8.1,4.93,4.41,97.1,6
2022-09-01,Asir,Social Support & Subsidies,Web Portal,13533,7229,48.3,12.9,6.85,4.06,99.5,8
2022-09-01,Asir,Traffic & Transport,Branch,34634,28519,51.2,27.6,46.53,3.29,84.9,50
2022-09-01,Asir,Traffic & Transport,Call Center,15313,9100,51.2,17.0,21.1,3.62,89.5,15
2022-09-01,Asir,Traffic & Transport,Mobile App,27669,11013,51.2,6.1,4.38,4.13,94.6,24
2022-09-01,Asir,Traffic & Transport,Web Portal,25622,14011,51.2,9.7,6.59,4.07,99.5,17
2022-09-01,Eastern Province,Business & Licensing,Branch,56778,42741,41.5,49.5,50.01,3.42,91.8,62
2022-09-01,Eastern Province,Business & Licensing,Call Center,30582,19706,41.5,29.4,23.71,3.57,86.4,36
2022-09-01,Eastern Province,Business & Licensing,Mobile App,34840,12788,41.5,10.0,4.9,4.39,94.5,15
2022-09-01,Eastern Province,Business & Licensing,Web Portal,31120,16332,41.5,14.0,8.16,3.95,98.0,28
2022-09-01,Eastern Province,Education & Training,Branch,107293,90120,43.9,24.8,39.4,3.58,90.3,134
2022-09-01,Eastern Province,Education & Training,Call Center,53989,33064,43.9,15.8,16.54,3.91,89.6,38
2022-09-01,Eastern Province,Education & Training,Mobile App,71246,26941,43.9,5.0,3.7,4.59,98.4,15
2022-09-01,Eastern Province,Education & Training,Web Portal,57979,31013,43.9,7.9,5.48,4.38,97.3,26
2022-09-01,Eastern Province,Health Services,Branch,99384,80555,42.0,27.8,41.58,3.83,87.5,137
2022-09-01,Eastern Province,Health Services,Call Center,51482,33052,42.0,18.8,19.29,4.02,87.1,31
2022-09-01,Eastern Province,Health Services,Mobile App,53192,19409,42.0,5.4,4.46,4.63,95.9,11
2022-09-01,Eastern Province,Health Services,Web Portal,52310,26267,42.0,9.3,6.94,4.31,96.3,25
2022-09-01,Eastern Province,Identity & Civil Affairs,Branch,98298,81406,41.6,30.8,40.28,3.67,89.3,87
2022-09-01,Eastern Province,Identity & Civil Affairs,Call Center,48536,31308,41.6,21.3,20.11,4.07,91.7,26
2022-09-01,Eastern Province,Identity & Civil Affairs,Mobile App,63068,25041,41.6,7.7,4.22,4.54,96.1,15
2022-09-01,Eastern Province,Identity & Civil Affairs,Web Portal,56865,30160,41.6,11.2,6.31,4.18,99.5,32
2022-09-01,Eastern Province,Justice & Notary,Branch,41449,36509,41.2,55.1,49.41,3.25,87.3,56
2022-09-01,Eastern Province,Justice & Notary,Call Center,19258,12386,41.2,37.3,21.92,3.57,87.5,13
2022-09-01,Eastern Province,Justice & Notary,Mobile App,21261,8157,41.2,10.7,5.1,4.31,96.1,8
2022-09-01,Eastern Province,Justice & Notary,Web Portal,19604,10369,41.2,16.0,8.23,3.94,98.6,17
2022-09-01,Eastern Province,Labour & HR Services,Branch,70727,55731,41.9,30.9,44.19,3.57,88.5,67
2022-09-01,Eastern Province,Labour & HR Services,Call Center,33889,22477,41.9,16.4,19.48,3.85,92.3,31
2022-09-01,Eastern Province,Labour & HR Services,Mobile App,37859,14824,41.9,6.9,4.05,4.43,96.7,10
2022-09-01,Eastern Province,Labour & HR Services,Web Portal,32881,17127,41.9,10.7,6.1,4.18,99.5,13
2022-09-01,Eastern Province,Municipal Services,Branch,72230,60305,43.6,33.3,45.92,3.45,86.7,78
2022-09-01,Eastern Province,Municipal Services,Call Center,36747,23718,43.6,20.8,20.91,3.76,87.4,35
2022-09-01,Eastern Province,Municipal Services,Mobile App,45711,16932,43.6,8.0,4.75,4.38,96.8,19
2022-09-01,Eastern Province,Municipal Services,Web Portal,36557,18805,43.6,10.9,7.26,4.14,95.8,21
2022-09-01,Eastern Province,Social Support & Subsidies,Branch,56925,45393,40.9,34.3,43.03,3.67,88.3,63
2022-09-01,Eastern Province,Social Support & Subsidies,Call Center,26664,17999,40.9,18.9,18.63,3.87,89.0,22
2022-09-01,Eastern Province,Social Support & Subsidies,Mobile App,27250,10768,40.9,6.7,4.24,4.44,99.3,8
2022-09-01,Eastern Province,Social Support & Subsidies,Web Portal,26716,13021,40.9,11.7,6.64,4.38,94.9,11
2022-09-01,Eastern Province,Traffic & Transport,Branch,96579,75943,43.9,25.2,39.95,3.56,87.3,77
2022-09-01,Eastern Province,Traffic & Transport,Call Center,42985,29529,43.9,12.9,18.54,3.66,89.6,44
2022-09-01,Eastern Province,Traffic & Transport,Mobile App,56362,21799,43.9,5.3,3.81,4.36,99.5,21
2022-09-01,Eastern Province,Traffic & Transport,Web Portal,49662,25844,43.9,8.7,5.74,4.09,96.1,24
2022-09-01,Hail,Business & Licensing,Branch,9658,7902,36.7,56.4,55.56,3.38,85.6,16
2022-09-01,Hail,Business & Licensing,Call Center,4526,2851,36.7,33.4,24.19,3.66,87.8,4
2022-09-01,Hail,Business & Licensing,Mobile App,3981,1571,36.7,11.0,5.51,4.3,95.5,1
2022-09-01,Hail,Business & Licensing,Web Portal,3750,1867,36.7,18.0,8.45,4.12,97.9,2
2022-09-01,Hail,Education & Training,Branch,15243,11742,41.1,26.2,39.35,3.7,88.4,18
2022-09-01,Hail,Education & Training,Call Center,7998,5062,41.1,16.5,18.24,3.89,86.6,6
2022-09-01,Hail,Education & Training,Mobile App,8468,3180,41.1,5.6,4.14,4.58,97.3,2
2022-09-01,Hail,Education & Training,Web Portal,7585,3994,41.1,8.2,5.84,4.32,95.3,3
2022-09-01,Hail,Health Services,Branch,14494,11615,39.7,28.4,49.33,3.68,90.1,13
2022-09-01,Hail,Health Services,Call Center,7137,4730,39.7,16.3,20.36,3.97,87.8,3
2022-09-01,Hail,Health Services,Mobile App,7299,2729,39.7,6.9,4.78,4.55,98.6,2
2022-09-01,Hail,Health Services,Web Portal,7425,3913,39.7,7.9,7.2,4.34,98.0,4
2022-09-01,Hail,Identity & Civil Affairs,Branch,15039,11604,41.8,36.1,46.96,3.67,90.3,18
2022-09-01,Hail,Identity & Civil Affairs,Call Center,7690,4971,41.8,19.8,19.59,4.08,90.4,6
2022-09-01,Hail,Identity & Civil Affairs,Mobile App,8313,3264,41.8,7.2,3.91,4.51,98.6,2
2022-09-01,Hail,Identity & Civil Affairs,Web Portal,7587,3726,41.8,11.3,6.68,4.23,98.6,3
2022-09-01,Hail,Justice & Notary,Branch,5985,4735,34.6,59.7,55.24,3.31,86.9,7
2022-09-01,Hail,Justice & Notary,Call Center,3117,1946,34.6,34.2,24.72,3.69,89.5,3
2022-09-01,Hail,Justice & Notary,Mobile App,2576,993,34.6,12.5,5.6,4.16,96.5,2
2022-09-01,Hail,Justice & Notary,Web Portal,2339,1185,34.6,19.3,8.73,3.93,95.5,2
2022-09-01,Hail,Labour & HR Services,Branch,9705,7578,39.4,30.4,47.17,3.6,89.7,12
2022-09-01,Hail,Labour & HR Services,Call Center,4721,2966,39.4,19.3,18.8,3.8,87.2,5
2022-09-01,Hail,Labour & HR Services,Mobile App,4919,1989,39.4,7.8,4.34,4.32,95.6,2
2022-09-01,Hail,Labour & HR Services,Web Portal,4635,2470,39.4,9.8,6.22,4.31,97.6,3
2022-09-01,Hail,Municipal Services,Branch,9586,7413,39.3,38.3,46.61,3.42,85.9,10
2022-09-01,Hail,Municipal Services,Call Center,5709,3501,39.3,19.3,21.81,3.78,91.3,6
2022-09-01,Hail,Municipal Services,Mobile App,5508,2132,39.3,8.6,4.89,4.24,97.6,2
2022-09-01,Hail,Municipal Services,Web Portal,5235,2735,39.3,12.1,7.65,4.08,94.7,4
2022-09-01,Hail,Social Support & Subsidies,Branch,8007,6948,37.0,35.1,41.93,3.55,87.6,7
2022-09-01,Hail,Social Support & Subsidies,Call Center,4007,2588,37.0,20.7,19.79,3.76,87.7,4
2022-09-01,Hail,Social Support & Subsidies,Mobile App,3670,1406,37.0,7.2,4.28,4.5,99.1,1
2022-09-01,Hail,Social Support & Subsidies,Web Portal,3507,1813,37.0,11.9,7.29,4.29,96.7,2
2022-09-01,Hail,Traffic & Transport,Branch,13028,11412,37.4,26.8,41.62,3.42,83.1,16
2022-09-01,Hail,Traffic & Transport,Call Center,6593,4095,37.4,16.8,19.18,3.74,88.6,6
2022-09-01,Hail,Traffic & Transport,Mobile App,6296,2230,37.4,6.3,3.98,4.35,95.1,2
2022-09-01,Hail,Traffic & Transport,Web Portal,6244,3239,37.4,9.6,6.48,4.25,96.5,3
2022-09-01,Jazan,Business & Licensing,Branch,20884,16568,39.1,109.0,59.38,2.93,84.9,46
2022-09-01,Jazan,Business & Licensing,Call Center,9730,6277,39.1,30.7,28.39,3.26,86.4,14
2022-09-01,Jazan,Business & Licensing,Mobile App,10601,4182,39.1,12.3,6.61,3.97,97.0,6
2022-09-01,Jazan,Business & Licensing,Web Portal,9991,5236,39.1,18.1,9.64,3.79,98.3,8
2022-09-01,Jazan,Education & Training,Branch,37100,30506,41.2,26.8,45.1,3.3,85.8,49
2022-09-01,Jazan,Education & Training,Call Center,17623,11263,41.2,18.2,21.04,3.59,89.8,21
2022-09-01,Jazan,Education & Training,Mobile App,19925,7741,41.2,7.0,4.22,4.14,97.4,14
2022-09-01,Jazan,Education & Training,Web Portal,17584,9473,41.2,8.6,6.08,3.93,99.5,18
2022-09-01,Jazan,Health Services,Branch,31689,25894,42.5,37.5,53.76,3.32,89.8,49
2022-09-01,Jazan,Health Services,Call Center,14344,9094,42.5,21.5,22.36,3.61,89.9,13
2022-09-01,Jazan,Health Services,Mobile App,17756,6501,42.5,6.4,5.2,4.26,98.2,10
2022-09-01,Jazan,Health Services,Web Portal,17528,9487,42.5,12.1,8.66,4.09,96.3,12
2022-09-01,Jazan,Identity & Civil Affairs,Branch,34092,28680,39.9,38.2,49.99,3.23,86.0,42
2022-09-01,Jazan,Identity & Civil Affairs,Call Center,18404,11948,39.9,22.1,24.1,3.56,89.5,21
2022-09-01,Jazan,Identity & Civil Affairs,Mobile App,17077,6336,39.9,7.5,4.94,4.19,93.8,12
2022-09-01,Jazan,Identity & Civil Affairs,Web Portal,17020,9137,39.9,12.4,8.03,3.93,95.7,14
2022-09-01,Jazan,Justice & Notary,Branch,14165,11870,36.5,118.3,65.92,2.95,82.1,32
2022-09-01,Jazan,Justice & Notary,Call Center,7049,4443,36.5,36.9,30.07,3.25,84.6,9
2022-09-01,Jazan,Justice & Notary,Mobile App,6118,2357,36.5,12.7,6.95,3.92,97.1,4
2022-09-01,Jazan,Justice & Notary,Web Portal,5185,2648,36.5,21.0,10.61,3.57,93.4,7
2022-09-01,Jazan,Labour & HR Services,Branch,21772,17531,38.7,35.0,53.87,3.05,88.5,27
2022-09-01,Jazan,Labour & HR Services,Call Center,11376,7609,38.7,22.2,21.25,3.48,87.5,13
2022-09-01,Jazan,Labour & HR Services,Mobile App,10199,3863,38.7,7.1,4.95,3.97,99.2,10
2022-09-01,Jazan,Labour & HR Services,Web Portal,10427,5544,38.7,13.7,8.45,3.69,95.9,11
2022-09-01,Jazan,Municipal Services,Branch,24715,20553,39.4,45.2,51.8,3.05,89.2,44
2022-09-01,Jazan,Municipal Services,Call Center,11857,7526,39.4,23.9,26.46,3.42,88.7,16
2022-09-01,Jazan,Municipal Services,Mobile App,11320,4225,39.4,9.4,5.42,3.91,97.3,11
2022-09-01,Jazan,Municipal Services,Web Portal,11421,5873,39.4,15.2,9.75,3.75,96.5,8
2022-09-01,Jazan,Social Support & Subsidies,Branch,17911,14907,39.5,39.7,53.44,3.39,87.7,17
2022-09-01,Jazan,Social Support & Subsidies,Call Center,8140,5157,39.5,22.5,22.99,3.54,89.5,9
2022-09-01,Jazan,Social Support & Subsidies,Mobile App,8570,3098,39.5,9.1,5.41,4.22,94.7,4
2022-09-01,Jazan,Social Support & Subsidies,Web Portal,9011,4514,39.5,12.2,7.63,3.94,94.3,8
2022-09-01,Jazan,Traffic & Transport,Branch,30584,25380,42.5,30.0,45.62,3.06,88.6,37
2022-09-01,Jazan,Traffic & Transport,Call Center,14703,8879,42.5,19.2,22.95,3.49,88.2,9
2022-09-01,Jazan,Traffic & Transport,Mobile App,16697,6351,42.5,7.1,4.81,3.96,95.7,17
2022-09-01,Jazan,Traffic & Transport,Web Portal,16233,8368,42.5,11.2,7.55,3.71,98.8,16
2022-09-01,Madinah,Business & Licensing,Branch,27920,21777,34.9,54.6,48.95,3.53,92.2,28
2022-09-01,Madinah,Business & Licensing,Call Center,14071,8742,34.9,33.3,21.92,3.76,90.4,13
2022-09-01,Madinah,Business & Licensing,Mobile App,11505,4457,34.9,12.4,5.19,4.42,99.1,4
2022-09-01,Madinah,Business & Licensing,Web Portal,11182,5615,34.9,18.5,8.24,4.19,94.8,6
2022-09-01,Madinah,Education & Training,Branch,48308,39418,38.9,29.2,42.39,3.74,89.9,41
2022-09-01,Madinah,Education & Training,Call Center,24980,17167,38.9,18.2,17.64,4.04,88.9,14
2022-09-01,Madinah,Education & Training,Mobile App,23718,9230,38.9,5.6,3.65,4.6,99.0,6
2022-09-01,Madinah,Education & Training,Web Portal,20008,10006,38.9,9.4,6.05,4.54,96.0,6
2022-09-01,Madinah,Health Services,Branch,45303,36085,37.0,31.3,48.13,3.83,91.0,44
2022-09-01,Madinah,Health Services,Call Center,22656,13946,37.0,20.3,19.5,4.03,88.0,15
2022-09-01,Madinah,Health Services,Mobile App,18931,7229,37.0,6.7,4.56,4.63,96.6,3
2022-09-01,Madinah,Health Services,Web Portal,20666,10448,37.0,10.1,6.46,4.39,96.7,8
2022-09-01,Madinah,Identity & Civil Affairs,Branch,50735,43988,35.1,34.8,44.6,3.63,88.9,49
2022-09-01,Madinah,Identity & Civil Affairs,Call Center,27254,18294,35.1,18.7,19.6,4.08,89.4,17
2022-09-01,Madinah,Identity & Civil Affairs,Mobile App,22394,8700,35.1,8.4,3.98,4.82,97.9,1
2022-09-01,Madinah,Identity & Civil Affairs,Web Portal,19583,10023,35.1,10.8,7.1,4.44,99.5,6
2022-09-01,Madinah,Justice & Notary,Branch,18045,15077,33.3,62.3,51.88,3.48,89.2,20
2022-09-01,Madinah,Justice & Notary,Call Center,10260,6781,33.3,40.5,25.52,3.9,90.3,8
2022-09-01,Madinah,Justice & Notary,Mobile App,7118,2768,33.3,12.2,5.4,4.46,93.4,2
2022-09-01,Madinah,Justice & Notary,Web Portal,7024,3749,33.3,18.8,8.3,4.15,96.7,4
2022-09-01,Madinah,Labour & HR Services,Branch,29263,22736,35.9,28.6,45.22,3.68,90.0,35
2022-09-01,Madinah,Labour & HR Services,Call Center,15494,10304,35.9,21.2,20.17,3.84,84.5,12
2022-09-01,Madinah,Labour & HR Services,Mobile App,13465,5438,35.9,7.3,4.4,4.61,94.3,2
2022-09-01,Madinah,Labour & HR Services,Web Portal,11544,5426,35.9,11.5,7.3,4.14,97.1,10
2022-09-01,Madinah,Municipal Services,Branch,33770,27164,34.3,39.6,48.17,3.6,85.4,45
2022-09-01,Madinah,Municipal Services,Call Center,17722,11631,34.3,27.7,21.45,3.77,87.8,14
2022-09-01,Madinah,Municipal Services,Mobile App,14652,5732,34.3,10.2,4.13,4.39,97.0,5
2022-09-01,Madinah,Municipal Services,Web Portal,12858,6524,34.3,11.5,7.61,4.23,97.1,6
2022-09-01,Madinah,Social Support & Subsidies,Branch,25784,21736,34.7,36.9,45.01,3.6,87.6,26
2022-09-01,Madinah,Social Support & Subsidies,Call Center,12939,8378,34.7,21.8,20.17,4.08,88.8,7
2022-09-01,Madinah,Social Support & Subsidies,Mobile App,10928,4075,34.7,8.1,4.76,4.67,98.6,2
2022-09-01,Madinah,Social Support & Subsidies,Web Portal,9794,5086,34.7,11.9,6.19,4.29,95.5,5
2022-09-01,Madinah,Traffic & Transport,Branch,44452,35457,36.1,29.7,39.01,3.54,88.8,45
2022-09-01,Madinah,Traffic & Transport,Call Center,22904,14633,36.1,19.9,18.99,3.81,91.3,19
2022-09-01,Madinah,Traffic & Transport,Mobile App,19194,7061,36.1,6.8,4.07,4.41,99.0,9
2022-09-01,Madinah,Traffic & Transport,Web Portal,17976,9023,36.1,9.5,5.53,4.19,95.6,12
2022-09-01,Makkah,Business & Licensing,Branch,117049,93941,35.6,141.5,53.44,2.92,81.8,172
2022-09-01,Makkah,Business & Licensing,Call Center,58301,35610,35.6,35.2,26.45,3.38,89.0,44
2022-09-01,Makkah,Business & Licensing,Mobile App,49285,18645,35.6,10.7,5.53,3.98,96.8,26
2022-09-01,Makkah,Business & Licensing,Web Portal,41277,20641,35.6,17.0,8.63,3.87,95.3,30
2022-09-01,Makkah,Education & Training,Branch,188968,146254,38.7,27.0,40.29,3.46,91.3,224
2022-09-01,Makkah,Education & Training,Call Center,98428,65888,38.7,17.1,17.11,3.67,90.7,105
2022-09-01,Makkah,Education & Training,Mobile App,90170,35629,38.7,6.2,3.92,4.43,99.5,40
2022-09-01,Makkah,Education & Training,Web Portal,88378,46250,38.7,8.7,5.95,4.17,95.1,59
2022-09-01,Makkah,Health Services,Branch,192301,157013,39.2,32.4,49.24,3.55,88.8,158
2022-09-01,Makkah,Health Services,Call Center,94121,60456,39.2,18.9,21.37,3.86,89.4,59
2022-09-01,Makkah,Health Services,Mobile App,93771,34738,39.2,6.6,4.94,4.33,98.3,48
2022-09-01,Makkah,Health Services,Web Portal,77207,39610,39.2,8.8,7.1,4.08,97.5,42
2022-09-01,Makkah,Identity & Civil Affairs,Branch,177490,143630,41.8,37.6,40.01,3.25,85.6,230
2022-09-01,Makkah,Identity & Civil Affairs,Call Center,94356,59756,41.8,22.6,21.37,3.72,89.2,76
2022-09-01,Makkah,Identity & Civil Affairs,Mobile App,108453,42775,41.8,7.8,3.98,4.25,98.0,49
2022-09-01,Makkah,Identity & Civil Affairs,Web Portal,96634,48615,41.8,11.7,6.43,4.11,97.5,60
2022-09-01,Makkah,Justice & Notary,Branch,72877,58808,36.5,113.6,50.39,3.07,84.4,101
2022-09-01,Makkah,Justice & Notary,Call Center,38207,23667,36.5,35.3,27.38,3.31,88.2,50
2022-09-01,Makkah,Justice & Notary,Mobile App,32505,12259,36.5,14.3,5.79,4.12,98.4,14
2022-09-01,Makkah,Justice & Notary,Web Portal,28800,14568,36.5,18.7,8.84,3.89,95.8,26
2022-09-01,Makkah,Labour & HR Services,Branch,116794,94059,36.4,30.8,44.27,3.21,89.1,199
2022-09-01,Makkah,Labour & HR Services,Call Center,63767,42111,36.4,19.0,19.51,3.41,88.3,81
2022-09-01,Makkah,Labour & HR Services,Mobile App,57474,21912,36.4,7.9,4.44,4.09,98.3,31
2022-09-01,Makkah,Labour & HR Services,Web Portal,49663,24931,36.4,11.0,6.31,4.01,96.4,31
2022-09-01,Makkah,Municipal Services,Branch,131259,114157,36.4,39.2,48.45,3.33,87.1,101
2022-09-01,Makkah,Municipal Services,Call Center,67857,44141,36.4,24.2,20.06,3.5,86.0,81
2022-09-01,Makkah,Municipal Services,Mobile App,57671,22033,36.4,8.9,4.76,4.08,97.5,43
2022-09-01,Makkah,Municipal Services,Web Portal,52968,27575,36.4,13.2,7.62,3.86,96.7,39
2022-09-01,Makkah,Social Support & Subsidies,Branch,95259,77161,36.2,41.2,44.1,3.36,86.0,91
2022-09-01,Makkah,Social Support & Subsidies,Call Center,52506,33878,36.2,23.0,20.51,3.48,89.7,59
2022-09-01,Makkah,Social Support & Subsidies,Mobile App,44215,16183,36.2,8.4,4.66,4.26,97.3,29
2022-09-01,Makkah,Social Support & Subsidies,Web Portal,42965,22936,36.2,11.6,7.02,4.14,98.2,18
2022-09-01,Makkah,Traffic & Transport,Branch,171464,140833,38.0,28.5,42.1,3.31,89.7,206
2022-09-01,Makkah,Traffic & Transport,Call Center,81650,54297,38.0,17.8,17.77,3.51,88.8,104
2022-09-01,Makkah,Traffic & Transport,Mobile App,81391,30833,38.0,5.6,4.03,4.24,99.5,31
2022-09-01,Makkah,Traffic & Transport,Web Portal,65859,34509,38.0,8.8,5.72,3.94,96.4,48
2022-09-01,Najran,Business & Licensing,Branch,6918,5825,43.2,144.4,58.61,2.93,82.8,11
2022-09-01,Najran,Business & Licensing,Call Center,3423,2227,43.2,31.1,24.78,3.47,85.0,4
2022-09-01,Najran,Business & Licensing,Mobile App,4082,1603,43.2,11.0,4.95,4.06,94.0,3
2022-09-01,Najran,Business & Licensing,Web Portal,3691,1928,43.2,16.7,8.15,3.84,98.2,4
2022-09-01,Najran,Education & Training,Branch,11812,9638,46.7,31.8,42.42,3.46,88.4,13
2022-09-01,Najran,Education & Training,Call Center,6593,4469,46.7,17.3,18.27,3.65,90.2,6
2022-09-01,Najran,Education & Training,Mobile App,8879,3480,46.7,6.4,3.9,4.52,96.4,3
2022-09-01,Najran,Education & Training,Web Portal,7152,3776,46.7,9.7,6.3,4.07,98.8,4
2022-09-01,Najran,Health Services,Branch,11832,9605,42.2,30.0,48.02,3.52,89.5,13
2022-09-01,Najran,Health Services,Call Center,5887,3929,42.2,19.6,22.41,3.59,88.5,7
2022-09-01,Najran,Health Services,Mobile App,6827,2551,42.2,6.5,4.61,4.38,98.4,2
2022-09-01,Najran,Health Services,Web Portal,5941,2957,42.2,10.7,7.06,4.12,97.5,4
2022-09-01,Najran,Identity & Civil Affairs,Branch,12318,9968,42.4,30.3,42.57,3.48,84.0,19
2022-09-01,Najran,Identity & Civil Affairs,Call Center,6414,4239,42.4,22.0,19.95,3.62,87.6,4
2022-09-01,Najran,Identity & Civil Affairs,Mobile App,6931,2511,42.4,8.4,4.2,4.25,95.6,4
2022-09-01,Najran,Identity & Civil Affairs,Web Portal,7245,3564,42.4,13.1,6.44,4.05,98.9,4
2022-09-01,Najran,Justice & Notary,Branch,4889,3973,41.0,143.0,56.4,3.15,80.6,5
2022-09-01,Najran,Justice & Notary,Call Center,2346,1419,41.0,37.1,26.96,3.61,89.5,3
2022-09-01,Najran,Justice & Notary,Mobile App,2829,1121,41.0,14.7,5.64,4.07,96.5,2
2022-09-01,Najran,Justice & Notary,Web Portal,2308,1185,41.0,20.0,8.96,3.86,99.4,1
